review,rating,date,bank,source,sentiment_label,sentiment_score
Better than the other Bank's application,5,2023-10-25,Commercial Bank of Ethiopia,Google Play,positive,0.33924
The one leads the ethiopian economy is commercial bank of Ethiopia am very satisfied with this service and customer let be customers I invest in,5,2022-02-12,Commercial Bank of Ethiopia,Google Play,positive,0.41524
Easy to use v good,5,2022-03-18,Commercial Bank of Ethiopia,Google Play,positive,0.6468466666666667
"It's very good i like it,",5,2023-11-08,Commercial Bank of Ethiopia,Google Play,positive,0.7927599999999999
Good but do more on it,4,2024-01-23,Commercial Bank of Ethiopia,Google Play,positive,0.38292
The worst app to ever exist,1,2023-09-01,Commercial Bank of Ethiopia,Google Play,negative,-0.77494
Easy for life,5,2022-12-21,Commercial Bank of Ethiopia,Google Play,positive,0.4375733333333333
Very amazing app,5,2022-02-15,Commercial Bank of Ethiopia,Google Play,positive,0.6864000000000001
wow nice application,5,2020-08-07,Commercial Bank of Ethiopia,Google Play,positive,0.599
Wowww this app is good,5,2022-08-30,Commercial Bank of Ethiopia,Google Play,positive,0.54424
it's very good cbe,5,2022-02-12,Commercial Bank of Ethiopia,Google Play,positive,0.65962
This isn't safe app,1,2020-12-20,Commercial Bank of Ethiopia,Google Play,neutral,-0.004719999999999974
wow nice app thanks,5,2021-06-30,Commercial Bank of Ethiopia,Google Play,positive,0.6354599999999999
its a disaster really,1,2024-07-26,Commercial Bank of Ethiopia,Google Play,negative,-0.29494
Best ever banking app,5,2024-03-06,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
Peoples are complaining. what aren't you responding? Your customer support is lame!,1,2019-03-05,Commercial Bank of Ethiopia,Google Play,negative,-0.42652
Much better version!,5,2020-07-23,Commercial Bank of Ethiopia,Google Play,positive,0.54556
I love this App,5,2021-04-09,Commercial Bank of Ethiopia,Google Play,positive,0.58214
Best banking app,5,2022-07-05,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
Very good apps,3,2020-12-19,Commercial Bank of Ethiopia,Google Play,positive,0.65962
It's very interesting,4,2024-05-17,Commercial Bank of Ethiopia,Google Play,positive,0.5345599999999999
CBE i like,5,2025-03-16,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Its very important this app,5,2022-07-08,Commercial Bank of Ethiopia,Google Play,positive,0.37096
CBE mobail Banking is very good.,5,2024-07-01,Commercial Bank of Ethiopia,Google Play,positive,0.65962
IT is good,3,2022-11-08,Commercial Bank of Ethiopia,Google Play,positive,0.54424
It is good,4,2025-01-04,Commercial Bank of Ethiopia,Google Play,positive,0.54424
The home page is bad,3,2023-12-30,Commercial Bank of Ethiopia,Google Play,negative,-0.60538
Its good i like it,5,2024-06-03,Commercial Bank of Ethiopia,Google Play,positive,0.6758199999999999
Wow absolutely best app,5,2024-08-09,Commercial Bank of Ethiopia,Google Play,positive,0.73096
It is best app,5,2023-11-29,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
Best app ever.,5,2024-01-06,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
I really Like it,5,2023-05-09,Commercial Bank of Ethiopia,Google Play,positive,0.33205999999999997
The Best Mobile Banking App In Ethiopia,5,2024-08-25,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
cbe birr tranfer yelewm yene leyla update yaltederege selk lay ale mn malet nw,1,2023-10-19,Commercial Bank of Ethiopia,Google Play,neutral,0.0
I realy like it,5,2020-10-07,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Its good. I like it,4,2022-02-17,Commercial Bank of Ethiopia,Google Play,positive,0.6758199999999999
It's like being in a stone age,1,2020-08-07,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Please Add A dark theme😭😭,1,2025-01-06,Commercial Bank of Ethiopia,Google Play,negative,-0.41964
How to conected In my phone application previous used,5,2023-11-16,Commercial Bank of Ethiopia,Google Play,negative,-0.06666666666666667
It's the worst app ever,1,2024-06-08,Commercial Bank of Ethiopia,Google Play,negative,-0.77494
Where do I get the verification key the app asking me to start,1,2021-02-28,Commercial Bank of Ethiopia,Google Play,neutral,0.0
İs app is so hassle for use,1,2024-01-24,Commercial Bank of Ethiopia,Google Play,neutral,0.0
It is good application,3,2024-08-17,Commercial Bank of Ethiopia,Google Play,positive,0.54424
More than 10years,5,2024-12-30,Commercial Bank of Ethiopia,Google Play,positive,0.2
It is good app,4,2024-08-11,Commercial Bank of Ethiopia,Google Play,positive,0.54424
This app is a good app,5,2024-03-14,Commercial Bank of Ethiopia,Google Play,positive,0.54424
Eas for use,5,2025-01-04,Commercial Bank of Ethiopia,Google Play,neutral,0.0
waw its grate app,4,2024-02-26,Commercial Bank of Ethiopia,Google Play,neutral,0.0
how to get autorized key,3,2020-08-06,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Good way at this time.,5,2021-03-28,Commercial Bank of Ethiopia,Google Play,positive,0.54424
Thanks for your,5,2025-01-02,Commercial Bank of Ethiopia,Google Play,positive,0.34424
Does not work,1,2022-03-03,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Best app to use,5,2022-05-04,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
this app is very good app,5,2024-09-09,Commercial Bank of Ethiopia,Google Play,positive,0.65962
I can't get veritification code,1,2020-11-15,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Wonderful App. Thank you👏,5,2023-06-06,Commercial Bank of Ethiopia,Google Play,positive,0.8410599999999999
DIGITAL LEADER BANK IN ETHIOPIA CBE,5,2025-01-28,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Best app ever!,5,2023-09-09,Commercial Bank of Ethiopia,Google Play,positive,0.80176
Best financial app,5,2024-05-20,Commercial Bank of Ethiopia,Google Play,positive,0.58214
how can I get application variation code,3,2020-12-23,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Makes life simple,5,2022-02-12,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Faster banking with cbe,5,2022-07-03,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Optional It doesn't work for me. What i can do?,5,2024-03-09,Commercial Bank of Ethiopia,Google Play,neutral,0.0
backward banking app,2,2024-09-11,Commercial Bank of Ethiopia,Google Play,neutral,0.0
about inactive solutions want be!!!,1,2024-07-13,Commercial Bank of Ethiopia,Google Play,positive,0.26154
Its very good app,5,2023-05-04,Commercial Bank of Ethiopia,Google Play,positive,0.65962
The poorest app,4,2025-01-01,Commercial Bank of Ethiopia,Google Play,negative,-0.32538
Smart app I love it 👍,5,2024-02-09,Commercial Bank of Ethiopia,Google Play,positive,0.6135571428571428
Very nice but network plm,5,2024-07-28,Commercial Bank of Ethiopia,Google Play,positive,0.46854000000000007
This is awesome,5,2022-02-12,Commercial Bank of Ethiopia,Google Play,positive,0.77494
Super confused app,1,2022-08-05,Commercial Bank of Ethiopia,Google Play,positive,0.21574666666666664
Wow fast network,5,2024-11-07,Commercial Bank of Ethiopia,Google Play,positive,0.41153999999999996
Very good APP,5,2022-06-27,Commercial Bank of Ethiopia,Google Play,positive,0.65962
Thank you for your service,1,2023-10-28,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Smart app Thanks 👍👍👍,5,2022-05-16,Commercial Bank of Ethiopia,Google Play,positive,0.4913371428571428
How do I register what do I need am new customer ?,3,2022-04-04,Commercial Bank of Ethiopia,Google Play,positive,0.05454545454545454
𝕓𝕖𝕥𝕒𝕞 𝕒𝕣𝕚𝕗𝕖 𝕟𝕖𝕨,4,2025-01-05,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Good app continou!,1,2023-12-10,Commercial Bank of Ethiopia,Google Play,positive,0.64556
Very very good,5,2024-03-29,Commercial Bank of Ethiopia,Google Play,positive,0.68674
Bad and bad application,1,2024-05-24,Commercial Bank of Ethiopia,Google Play,negative,-0.7543599999999999
Improved very much,5,2020-06-30,Commercial Bank of Ethiopia,Google Play,positive,0.39002000000000003
Very Good App,5,2021-06-06,Commercial Bank of Ethiopia,Google Play,positive,0.65962
"Yaaa ,a nice app",5,2024-05-24,Commercial Bank of Ethiopia,Google Play,positive,0.49289999999999995
It is slowwww,1,2023-02-09,Commercial Bank of Ethiopia,Google Play,neutral,0.0
The bank always rely on CBE.,5,2021-10-18,Commercial Bank of Ethiopia,Google Play,neutral,0.0
This is the best app l used till now .,1,2022-01-05,Commercial Bank of Ethiopia,Google Play,positive,0.8812
Very nice App,5,2022-05-27,Commercial Bank of Ethiopia,Google Play,positive,0.59724
For Easy life,5,2022-08-21,Commercial Bank of Ethiopia,Google Play,positive,0.4375733333333333
I really love it,5,2022-01-29,Commercial Bank of Ethiopia,Google Play,positive,0.60182
Bad...very Bad..taboo .. Need an education,1,2021-06-27,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Keep it up!!,5,2023-11-14,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Thank u for the app,4,2018-12-29,Commercial Bank of Ethiopia,Google Play,positive,0.21672
It seems good now.,5,2020-08-06,Commercial Bank of Ethiopia,Google Play,positive,0.54424
Best app i really like it,5,2024-08-09,Commercial Bank of Ethiopia,Google Play,positive,0.71412
I love the app,5,2021-01-08,Commercial Bank of Ethiopia,Google Play,positive,0.58214
Were is verification code,5,2020-10-08,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Very much helpful,5,2025-01-15,Commercial Bank of Ethiopia,Google Play,positive,0.38768
Poor Bank Poor banking system Poor app,1,2024-05-06,Commercial Bank of Ethiopia,Google Play,negative,-0.67114
Why app don't work,5,2024-07-19,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Not work properly.,1,2024-04-26,Commercial Bank of Ethiopia,Google Play,neutral,0.0
It is fantastic,5,2023-12-11,Commercial Bank of Ethiopia,Google Play,positive,0.49444000000000005
The app is so good,5,2024-02-22,Commercial Bank of Ethiopia,Google Play,positive,0.62662
Very bad app,5,2021-06-11,Commercial Bank of Ethiopia,Google Play,negative,-0.7149399999999999
it is so nice,5,2025-04-24,Commercial Bank of Ethiopia,Google Play,positive,0.57588
I am satisfied with this app.,5,2022-06-18,Commercial Bank of Ethiopia,Google Play,positive,0.45289999999999997
This app best of the best,5,2021-12-31,Commercial Bank of Ethiopia,Google Play,positive,0.9133
Wenderfull I Love It!!!!!!!!,5,2022-01-17,Commercial Bank of Ethiopia,Google Play,positive,0.84892
"Good aps 4ever,",5,2024-08-13,Commercial Bank of Ethiopia,Google Play,positive,0.54424
This app is the best,5,2023-09-10,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
I like this app doing great 🤙,4,2023-04-05,Commercial Bank of Ethiopia,Google Play,positive,0.8413400000000001
Good and easy,5,2023-03-11,Commercial Bank of Ethiopia,Google Play,positive,0.6468466666666667
Very stupid service bank,1,2024-07-05,Commercial Bank of Ethiopia,Google Play,negative,-0.74254
It is magnificent App,5,2022-12-26,Commercial Bank of Ethiopia,Google Play,positive,0.7596400000000001
Its very nice!👌,5,2020-06-26,Commercial Bank of Ethiopia,Google Play,positive,0.60602
Great App Tnxs CBE,5,2023-09-15,Commercial Bank of Ethiopia,Google Play,positive,0.6949400000000001
Best application ever,5,2024-10-13,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
it's very nice app,5,2022-08-26,Commercial Bank of Ethiopia,Google Play,positive,0.59724
Worst bank worst app,1,2023-11-24,Commercial Bank of Ethiopia,Google Play,negative,-0.90886
Love this app,5,2023-12-16,Commercial Bank of Ethiopia,Google Play,positive,0.58214
Nice service CBE Bank,5,2023-11-29,Commercial Bank of Ethiopia,Google Play,positive,0.49289999999999995
I am Delighted to being the member of this leading Bank!,5,2024-07-18,Commercial Bank of Ethiopia,Google Play,positive,0.6837200000000001
It was so amazing,5,2023-07-26,Commercial Bank of Ethiopia,Google Play,positive,0.6639
Can't download,1,2022-02-09,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Sand me naw,2,2025-01-03,Commercial Bank of Ethiopia,Google Play,neutral,0.0
I love ❤️ 😍 💖 ❣️ 💕,5,2025-01-21,Commercial Bank of Ethiopia,Google Play,positive,0.78338
It's not bad 👍,2,2025-02-10,Commercial Bank of Ethiopia,Google Play,positive,0.39859999999999995
it is the best,5,2024-12-20,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
Batam arf new,5,2024-12-31,Commercial Bank of Ethiopia,Google Play,positive,0.05454545454545454
Awash birr pro,1,2025-02-07,Commercial Bank of Ethiopia,Google Play,neutral,0.0
I appreciate you,5,2025-01-01,Commercial Bank of Ethiopia,Google Play,positive,0.24113999999999997
It is good i like it.,5,2020-07-31,Commercial Bank of Ethiopia,Google Play,positive,0.6758199999999999
Good app to operate,5,2020-12-06,Commercial Bank of Ethiopia,Google Play,positive,0.54424
Where can i get A verification key,4,2021-05-29,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Best financial apk,5,2024-02-14,Commercial Bank of Ethiopia,Google Play,positive,0.58214
It is not fast,1,2024-07-25,Commercial Bank of Ethiopia,Google Play,neutral,-0.04000000000000001
it's good work,5,2024-07-21,Commercial Bank of Ethiopia,Google Play,positive,0.54424
Easy way to use,5,2024-03-23,Commercial Bank of Ethiopia,Google Play,positive,0.4375733333333333
i like the services,1,2022-02-12,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Good job kep it up,1,2023-03-21,Commercial Bank of Ethiopia,Google Play,positive,0.54424
Thank you download app,5,2018-11-07,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Good keep it up,5,2021-11-23,Commercial Bank of Ethiopia,Google Play,positive,0.54424
It delays some times..,5,2023-11-03,Commercial Bank of Ethiopia,Google Play,neutral,0.0
This is a good app,4,2023-09-24,Commercial Bank of Ethiopia,Google Play,positive,0.54424
It is preferred app,5,2023-06-03,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Nice and excellent,5,2022-12-13,Commercial Bank of Ethiopia,Google Play,positive,0.77474
This is awesome.,5,2020-08-13,Commercial Bank of Ethiopia,Google Play,positive,0.77494
Saving money my account bank and my phone number,5,2022-07-24,Commercial Bank of Ethiopia,Google Play,neutral,0.04632
Very best App,5,2022-05-15,Commercial Bank of Ethiopia,Google Play,positive,0.80182
It's best app,5,2021-12-18,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
Doesn't synchronized,1,2020-09-16,Commercial Bank of Ethiopia,Google Play,neutral,0.0
I need it to active my job,5,2021-06-11,Commercial Bank of Ethiopia,Google Play,positive,0.18780666666666662
ABDISA MOHAMMED I can get 4hf my friend how are you feeling I hope my friend is coming up with you tomorrow at the same place you can get it done before the election results I think we need to we can do it together my friend how are things going for my friend,1,2024-07-15,Commercial Bank of Ethiopia,Google Play,positive,0.56706
Nice mobile banking,5,2024-09-17,Commercial Bank of Ethiopia,Google Play,positive,0.49289999999999995
Good. Saves time!,5,2021-09-07,Commercial Bank of Ethiopia,Google Play,positive,0.64556
Better than than the previous,5,2021-02-13,Commercial Bank of Ethiopia,Google Play,positive,0.3309066666666667
This application is a best,5,2023-10-21,Commercial Bank of Ethiopia,Google Play,positive,0.7821400000000001
Other bank option isnt work,1,2023-03-25,Commercial Bank of Ethiopia,Google Play,neutral,-0.05
A job well done!,5,2021-06-03,Commercial Bank of Ethiopia,Google Play,positive,0.20292
Am very satisfied by your apply,5,2024-01-30,Commercial Bank of Ethiopia,Google Play,positive,0.54524
