review,sentiment_label,sentiment_score,keywords,themes
its very annoying a company with this size doesn't respond to it's customer.very arrogant and ignorant,negative,-0.8842000000000001,"['company size', 'size', 'company', 'respond']",['Other']
as part of a secured app it should have request users for update before stop working.,positive,0.0768,"['request user', 'user update', 'app request', 'request', 'update work']",['Feature Requests']
It very nice connection So it is better to releases for us,positive,0.69982,"['release', 'connection']",['App Performance']
It's good I like this app semtime sistem problem,positive,0.5211399999999999,"['sistem', 'like app', 'problem', 'like', 'app']",['Other']
"It's sweet app,do more to fix more fitures",positive,0.45528,"['app fix', 'fix', 'app']",['Other']
"This app taking 10 birr for every transaction, This is not fair,🤬",negative,-0.14466,"['birr transaction', 'birr', 'transaction', 'app']",['Transactions']
"Good ,easy and reliable",positive,0.6468466666666667,[],['Other']
Best of best app at all Cbe always relays on,positive,0.9133,"['relay', 'app cbe', 'cbe', 'app']",['Other']
So easy and clear to use the app,positive,0.5406466666666667,"['use app', 'use', 'app']",['Other']
fast and simple,neutral,0.04,[],['Other']
I had very comfortable to used this app. The best app at all !!!,positive,0.8228800000000001,"['app app', 'app']",['Other']
Simetimes not working but as a biginig nice,positive,0.58314,['work'],"['App Performance', 'Activation/Registration']"
I have been using this app for many times. But now stopped. How it is solved?,positive,0.24632,"['app time', 'solve', 'stop', 'time', 'app']",['Other']
This app doesn't work on my Samsung J6.,neutral,0.0,"['app work', 'work', 'app']",['App Performance']
It's fast and flexible,positive,0.21578,[],['Other']
I like this app but it's done not work so fix it please!!!,positive,0.42954,"['work fix', 'like app', 'app work', 'like', 'fix']",['Other']
app not working after update if ur not aware of it already care to do something about it?,positive,0.24634,"['update care', 'care', 'work update', 'update', 'work']","['App Performance', 'Activation/Registration']"
The old/previous version was better than this updated version.,positive,0.46424,"['version', 'version update', 'update version', 'update']",['Other']
Version 2 not working correctly,neutral,0.0,"['version work', 'version', 'work']","['App Performance', 'Activation/Registration']"
Sometimes there is a problem of synchronization.,negative,-0.2411399999999999,"['problem synchronization', 'synchronization', 'problem']",['Other']
It asks an authorization key. I can't get it,neutral,0.0,"['ask authorization', 'authorization key', 'key', 'authorization', 'ask']",['Activation/Registration']
Great app. Its 100% nice app than previous one.,positive,0.6351444444444444,['app'],['Other']
"the best app, than you so much ,becouse of this app Things so easy",positive,0.7203977777777777,"['becouse app', 'app becouse', 'becouse', 'app thing', 'thing']",['Other']
By my self it is very nice i hope you will add another options!!,positive,0.86848,"['hope add', 'add option', 'self', 'hope', 'add']",['Feature Requests']
It's a nice app & works properly.,positive,0.3728999999999999,"['app work', 'work', 'app']",['Other']
Well-done everyone who participate in the creation of this lovely financial app since it gives most important service for daily activity,positive,0.58612,"['participate', 'participate creation', 'creation', 'app service', 'activity']",['Other']
Quick and easy to you it.. I liked it,positive,0.5967022222222222,['like'],['Other']
Best App.I have used for many years.,positive,0.68214,['year'],['Other']
Users should have verified themselves without the need to go in branch.,neutral,0.0,"['need branch', 'verify', 'branch', 'user', 'need']",['Feature Requests']
It is good app before but now it's not working properly,positive,0.2829199999999999,"['app work', 'work', 'app']","['App Performance', 'Activation/Registration']"
still now not not showing my balance but it open,neutral,0.0,"['balance open', 'open', 'balance']",['Transactions']
Very active app. Good Technology !,positive,0.5928533333333333,"['app technology', 'technology', 'app']",['Other']
Sometimes it's busy the remain is good,positive,0.4242399999999999,['remain'],['Other']
Really I like the new update. I rate it ☺️☺️,positive,0.5656927272727272,"['like update', 'rate', 'like', 'update']",['Other']
You do good on upgrading the app keep it up👍,positive,0.54424,"['upgrade app', 'good', 'upgrade', 'app']",['Other']
When App Updates it askes to reregistration from the branches,neutral,0.0,"['reregistration', 'reregistration branch', 'update ask', 'app update', 'ask']",['Other']
Why it's not found on App Gallery for Huawei users?,neutral,0.0,"['gallery', 'user', 'app']",['Other']
I need to get the details of my utilities payment without going to the Bank. Thank you!,positive,0.25194,"['payment bank', 'bank thank', 'utility payment', 'utility', 'payment']","['Transactions', 'Feature Requests']"
CBE mob app works so well in Ethiopia and internationally too.,positive,0.24606,"['work ethiopia', 'ethiopia', 'work']",['Other']
Could you please add a finger print option,positive,0.1909199999999999,"['print option', 'finger print', 'finger', 'print', 'add']","['Feature Requests', 'Screenshot/Restrictions', 'Transaction History']"
"Best app, I like it, it makes my life easy",positive,0.8041666666666667,"['make life', 'app like', 'life', 'make', 'like']",['Other']
It is easier to send money to friends and families,positive,0.4257599999999999,"['money friend', 'family', 'friend', 'send money', 'send']",['Transactions']
This app is very useful because it is easy to use for everything.,positive,0.6005066666666667,"['app use', 'use', 'app']",['Other']
Its not working properly .it say (syn error ),negative,-0.2411399999999999,"['work syn', 'error', 'work']","['App Performance', 'Activation/Registration']"
"after I sent money, I couldn't get updated recent transaction.",neutral,0.0,"['money update', 'update transaction', 'send money', 'send', 'money']",['Other']
Thanks for service 🙏 and helping people's,positive,0.45494,"['help people', 'service help', 'thank service', 'people', 'help']",['Other']
I just update this week it won't open now. Please fix it asap,negative,-0.14466,"['update week', 'open fix', 'fix asap', 'asap', 'week']",['Other']
An amazing best application. U'r now more advanced.,positive,0.77992,['application'],['Other']
Not good enough for transfer funds to hellocash or rays microfinance.,negative,-0.2747199999999999,"['ray', 'ray microfinance', 'transfer fund', 'fund', 'transfer']",['Transactions']
sometimes it will be busy.by somewhat it is good,positive,0.51352,[],['Other']
Very simple and satisfying app,positive,0.40276,"['satisfy app', 'satisfy', 'app']",['Other']
"I like it, it is easy to use!",positive,0.6306666666666667,"['like use', 'like', 'use']",['Other']
Very good app and user friendly,positive,0.70706,"['app user', 'user', 'app']",['Interface Issues']
Nice and easy application.,positive,0.6211466666666666,['application'],['Other']
"The worst Banking app in Ethiopia, I'm transferring money twice what's the fuxk? Even you will not get back the double payment if you tell the bank",negative,-0.5082733333333334,"['payment tell', 'tell bank', 'app transfer', 'tell', 'transfer money']",['Transactions']
Amazing update but topup is not working properly!,positive,0.36018,"['update work', 'update', 'work']","['App Performance', 'Activation/Registration']"
It was verified and important apps but some customer service officer did know how to verifying,positive,0.22162,"['verify', 'officer', 'app customer', 'customer service', 'know']",['Other']
Nice.....it is providing services exceptionally quickly. thanks 👂,positive,0.37412,"['service thank', 'provide service', 'provide', 'thank', 'service']",['Other']
Very simple and fast,neutral,0.04,[],['Other']
Best App but how can i use more two or more CBE app in one app.,positive,0.4957466666666666,"['use cbe', 'cbe app', 'app', 'app app', 'app use']",['Other']
"Good but currently not update, the status",positive,0.2829199999999999,"['update status', 'status', 'update']",['Other']
Easy and secured,positive,0.5818133333333333,['secure'],['Other']
Best Banking app of the time!,positive,0.80176,"['app time', 'banking app', 'banking', 'time', 'app']",['Other']
"I can't downloaded the recipts which is very important one's, please fix it",positive,0.54742,"['recipt', 'recipt fix', 'download', 'fix']",['Other']
Very easy to use and fast,positive,0.4482866666666667,['use'],['Other']
Fingerprint lock not working,neutral,0.0,"['lock', 'fingerprint', 'work']","['App Performance', 'Account Access', 'Activation/Registration']"
Avery good app designed by CBE makes life easier.,positive,0.69448,"['design make', 'make life', 'design', 'life', 'make']",['Other']
"It getting worst everyday, it actually doesn't work this days.",negative,-0.53494,"['everyday', 'work day', 'day', 'work']",['App Performance']
Good application it's useful to make life easy,positive,0.687371111111111,"['application life', 'life', 'application']",['Other']
All transactions history has to be shown .,neutral,0.0,"['transaction history', 'history', 'transaction']","['Feature Requests', 'Transaction History']"
Perfect & Reliable Service,positive,0.7431399999999999,['service'],['Other']
Its fine between Cbe to cbe and telebirr.,positive,0.2880466666666667,"['cbe', 'cbe telebirr', 'telebirr']",['Other']
Fast and time saving app.,positive,0.08,"['time save', 'save', 'time']",['Other']
Tanks it's very good and useful,positive,0.6904399999999999,['tank'],['Other']
It is very easy to use rather than the ussd,positive,0.5209533333333334,"['ussd', 'use']",['Other']
The screen shot doesn't work.,neutral,0.0,"['screen shot', 'shot', 'screen', 'work']",['Screenshot/Restrictions']
Preferable and No #1 mobile banking appn!!just wow... 🙏,positive,0.33472,['banking'],['Transactions']
Easy but lagging all the time,positive,0.0665933333333333,"['lag time', 'lag', 'time']",['Other']
